Rb73,72.950561,-46.052,8.306,p30ns,1.5e-14,189999999999999985482205233152
Rb74,73.944264751,-51.91705,8.381726,β+64.76ms,7.045e-21,87170000000000003670016
Rb75,74.93857,-57.221677,8.448315,β+19s,2.4e-23,300000000000000000000
Rb76,75.935072226,-60.479832,8.486225,β+36.5s,1.25e-23,150000000000000000000
Rb77,76.930408,-64.824531,8.537261,β+3.77min,2.02e-24,24000000000000000000
Rb78,77.928141,-66.936228,8.558361,β+17.67min,2.984e-25,5055000000000000000
Rb79,78.92398946,-70.803362,8.601147,β+22.8min,2.3e-25,3850000000000000000
Rb80,79.92251925,-72.172854,8.611642,β+33.4s,1.37e-23,156000000000000000000
Rb81,80.918995913,-75.454821,8.64549,β+4.569h,1.922e-26,313600000000000000
Rb82,81.918208598,-76.188201,8.647431,β+1.273min,5.973e-24,66710000000000000000
Rb83,82.915109701,-79.074805,8.675269,e86.2d,6.13e-29,679000000000000
Rb84,83.914384821,-79.750025,8.676117,β+33.1d,1.11e-28,1740000000000000
Rb85,84.911789737,-82.167331,8.697441,S,0,0
Rb86,85.911167419,-82.747017,8.696901,β-18.642d,2.8326e-28,3016600000000000
Rb87,86.909180526,-84.597795,8.710983,β-4.82e10y,2.08e-40,3170
Rb88,87.911315588,-82.608998,8.681115,β-17.773min,2.9653e-25,4452700000000000000
Rb89,88.912278016,-81.712502,8.66419,β-15.15min,5.019e-25,5166000000000000000
Rb90,89.914801694,-79.361712,8.631483,β-2.63min,2.89e-24,29400000000000000000
Rb91,90.916536958,-77.745323,8.607564,β-58.4s,7.81e-24,78600000000000000000
Rb92,91.9197289,-74.772048,8.569417,β-4.492s,1.016e-22,1011000000000000000000
Rb93,92.922041876,-72.617525,8.540895,β-5.84s,7.81e-23,769000000000000000000
Rb94,93.926404946,-68.553352,8.492663,β-2.702s,1.689e-22,1645000000000000000000
Rb95,94.929302889,-65.853935,8.459813,β-377.5ms,1.209e-21,11649999999999999475712
Rb96,95.934272637,-61.224644,8.407544,β-203ms,2.25e-21,21400000000000002097152
Rb97,96.937351916,-58.356314,8.374508,β-169.9ms,2.685e-21,25349999999999998427136
Rb98,97.941790668,-54.221644,8.329223,β-114ms,4e-21,37500000000000001048576
Rb99,98.945379283,-50.87887,8.292853,β-50.3ms,9.07e-21,83799999999999993708544
Rb100,99.94987,-46.696,8.249,β-51ms,8.9e-21,81000000000000006291456
Rb101,100.953196445,-43.597231,8.216371,β-32ms,1.4e-20,129999999999999995805696
Rb102,101.95887,-38.312,8.163,β-37ms,1.2e-20,110000000000000004194304
Sr73,72.96597,-31.699,8.098,β+25ms,1.8e-20,230000000000000004194304
Sr74,73.95631,-40.697,8.22,β+1.2µs,2.6e-16,4699999999999999760085811200
Sr75,74.949949568,-46.621677,8.296551,β+88ms,5.2e-21,62000000000000004194304
Sr76,75.941766782,-54.243893,8.393879,β+7.89s,4.01e-23,697000000000000000000
Sr77,76.937944782,-57.804063,8.435926,β+9.0s,5.1e-23,600000000000000000000
Sr78,77.93218,-63.173924,8.500096,β+2.5min,2.1e-24,36000000000000000000
Sr79,78.929708,-65.476577,8.523816,β+2.25min,3.38e-24,39100000000000000000
Sr80,79.924521013,-70.308223,8.578555,β+1.772h,7.153e-26,818800000000000000
Sr81,80.923211846,-71.527705,8.587348,β+22.33min,3.41e-25,3856000000000000000
Sr82,81.918401639,-76.008384,8.635698,e25.56d,1.432e-28,2308000000000000
Sr83,82.917556701,-76.795439,8.638381,β+1.351d,3.91e-27,43150000000000000
Sr84,83.913425275,-80.643837,8.677444,S,0,0
Sr85,84.912932803,-81.102572,8.67571,e64.853d,8.1423e-29,877320000000000
Sr86,85.909260204,-84.523576,8.708461,S,0,0
Sr87,86.908877124,-84.880413,8.705238,S,0,0
Sr88,87.905612124,-87.92174,8.732596,S,0,0
Sr89,88.907450675,-86.209141,8.705924,β-50.53d,1.045e-28,1075000000000000
Sr90,89.907737888,-85.941604,8.6959,β-28.88y,3.47e-31,5094000000000
Sr91,90.910203095,-83.645279,8.663802,β-9.64h,1.32e-26,130000000000000000
Sr92,91.911037858,-82.867702,8.64891,β-2.661h,4.76e-26,475000000000000000
Sr93,92.914025634,-80.084606,8.612773,β-7.423min,1.024e-24,10090000000000000000
Sr94,93.915361312,-78.84043,8.593777,β-1.26min,6.06e-24,58800000000000000000
Sr95,94.919358766,-75.116826,8.549082,β-23.9s,1.91e-23,184000000000000000000
Sr96,95.921696802,-72.938959,8.521419,β-1.07s,4.26e-22,4080000000000000000000
Sr97,96.926152923,-68.788109,8.473987,β-429ms,1.06e-21,10000000000000000000000
Sr98,97.928452934,-66.645662,8.448016,β-653ms,6.99e-22,6529999999999999475712
Sr99,98.933240926,-62.185677,8.399161,β-269ms,1.7e-21,15699999999999998951424
Sr100,99.935351911,-60.219307,8.376218,β-202ms,2.26e-21,20700000000000001048576
Sr101,100.940517888,-55.407231,8.325555,β-118ms,3.87e-21,35100000000000001048576
Sr102,101.943018987,-53.077471,8.300222,β-69ms,6.6e-21,59000000000000002097152
Sr103,102.94895,-47.553,8.245,β-150ns,2.11e-15,27000000000000001733153521664
Sr104,103.95233,-44.404,8.212,β-30ms,1.5e-20,129999999999999995805696
Sr105,104.95858,-38.582,8.156,β-20ms,2.3e-20,199999999999999983222784
Y76,75.95845,-38.704,8.18,β+200ns,1.58e-15,27500000000000001602358345728
Y77,76.949645,-46.905,8.284,p57ms,5.5e-21,94999999999999993708544
Y78,77.94361,-52.527,8.354,β+50ms,6.3e-21,110000000000000004194304
Y79,78.937351634,-58.356577,8.423786,β+14.8s,3.08e-23,356000000000000000000
Y80,79.93428,-61.217786,8.455145,β+30.1s,1.52e-23,174000000000000000000
Y81,80.929127468,-66.017338,8.509661,β+1.17min,6.48e-24,73000000000000000000
Y82,81.926792451,-68.192393,8.53084,β+8.2s,5.5e-23,610000000000000000000
Y83,82.922354243,-72.326557,8.575113,β+7.08min,1.07e-24,11800000000000000000
Y84,83.920388264,-74.157855,8.590916,β+4.6s,1e-22,1100000000000000000000
Y85,84.916433039,-77.842123,8.628148,β+2.681h,4.73e-26,510000000000000000
Y86,85.914885576,-79.283576,8.638434,β+14.739h,8.598e-27,91555000000000000
Y87,86.91087573,-83.018723,8.674848,β+3.32d,1.59e-27,16700000000000000
Y88,87.909501146,-84.29914,8.68254,β+106.626d,3.4325e-29,515420000000000
Y89,88.905848295,-87.701749,8.713904,S,0,0
Y90,89.907151886,-86.487462,8.693272,β-2.7d,2e-27,20000000000000000
Y91,90.907304791,-86.345031,8.684872,β-58.51d,9.025e-29,908300000000000
Y92,91.908949143,-84.813327,8.661554,β-3.53h,2.48e-26,356000000000000000
Y93,92.909582713,-84.22316,8.648862,β-10.181h,1.245e-26,122600000000000000
Y94,93.911595245,-82.348499,8.622774,β-18.67min,4.07e-25,3958000000000000000
Y95,94.912820621,-81.207068,8.604954,β-10.3min,7.38e-25,7110000000000000000
Y96,95.915891343,-78.346709,8.5696,β-5.34s,8.54e-23,815000000000000000000
Y97,96.918133995,-76.257693,8.542927,β-3.75s,1.22e-22,1150000000000000000000
Y98,97.92220302,-72.46742,8.499439,β-548ms,8.33e-22,7769999999999999475712
Y99,98.924636204,-70.200924,8.47222,β-1.47s,3.1e-22,2870000000000000000000
Y100,99.927756586,-67.294307,8.439145,β-735ms,6.21e-22,5689999999999999475712
Y101,100.93031385,-64.912231,8.411918,β-450ms,7.03e-22,9190000000000000524288
Y102,101.933555695,-61.892471,8.378974,β-300ms,1.52e-21,13600000000000000000000
Y103,102.93673,-58.936,8.348,β-230ms,1.37e-21,17600000000000000000000
Y104,103.94105,-54.912,8.306,β-180ms,2.53e-21,22300000000000001048576
Y105,104.94487,-51.353,8.27,β-60ms,7.6e-21,65999999999999995805696
Y106,105.94979,-46.77,8.225,β-150ns,2.11e-15,26299999999999999277438861312
Y107,106.95414,-42.718,8.186,β-30ms,1.5e-20,129999999999999995805696
Y108,107.95948,-37.744,8.138,β-20ms,2.3e-20,189999999999999987417088
Zr78,77.95523,-41.703,8.205,β+50ms,9.1e-21,110000000000000004194304
Zr79,78.94916,-47.357,8.275,β+56ms,8.1e-21,94000000000000004194304
Zr80,79.9404,-55.517043,8.374107,β+4.6s,1e-22,1100000000000000000000
Zr81,80.937210026,-58.488484,8.407053,β+5.5s,8.3e-23,940000000000000000000
Zr83,82.928653801,-66.458557,8.494988,β+41.6s,1.1e-23,120000000000000000000
Zr82,81.931087,-64.192,8.473,β+32s,1.4e-23,160000000000000000000
Zr84,83.92325,-71.492,8.551,β+25.8min,2.03e-25,3200000000000000000
Zr85,84.921471182,-73.149123,8.563732,β+7.87min,9.67e-25,10400000000000000000
Zr86,85.916473591,-77.80435,8.612137,β+16.5h,7.68e-27,81800000000000000
Zr87,86.914816252,-79.34815,8.623665,β+1.681h,7.54e-26,793700000000000000
Zr88,87.910226904,-83.623101,8.665968,e83.4d,6.33e-29,659000000000000
Zr89,88.9088895,-84.868884,8.673284,β+3.267d,1.616e-27,16630000000000000
Zr90,89.904704416,-88.767265,8.70991,S,0,0
Zr91,90.905645767,-87.890402,8.693257,S,0,0
Zr92,91.905040847,-88.453882,8.692622,S,0,0
Zr93,92.906476006,-87.11704,8.671566,β-1.53e6y,9.45e-36,93000000
Zr94,93.906315192,-87.266837,8.666774,S,0,0
Zr95,94.9080426,-85.657766,8.643569,β-64.032d,8.2467e-29,794990000000000
Zr96,95.908273386,-85.442791,8.635368,β-2.0e19y,5e-49,6.9e-06
Zr97,96.910953109,-82.946645,8.60382,β-16.744h,5.2459e-27,71457000000000000
Zr98,97.912734892,-81.286925,8.58145,β-30.7s,1.49e-23,139000000000000000000
Zr99,98.916512106,-77.768473,8.540758,β-2.1s,2.2e-22,2000000000000000000000
Zr100,99.917761889,-76.604307,8.524422,β-7.1s,6.4e-23,600000000000000000000
Zr101,100.921140415,-73.457231,8.488776,β-2.3s,2e-22,1800000000000000000000
Zr102,101.922981285,-71.742471,8.467872,β-2.9s,1.6e-22,1400000000000000000000
Zr103,102.926599606,-68.372027,8.431299,β-1.3s,3.5e-22,3100000000000000000000
Zr104,103.92878,-66.341,8.408,β-1.2s,3.8e-22,3400000000000000000000
Zr105,104.93305,-62.364,8.368,β-600ms,7.6e-22,6630000000000000524288
Zr106,105.93591,-59.699,8.339,β-200ms,2.28e-21,19699999999999998951424
Zr107,106.94075,-55.191,8.295,β-150ms,3.04e-21,26099999999999998951424
Zr108,107.94396,-52.201,8.265,β-80ms,5.7e-21,46000000000000004194304
Zr109,108.94924,-47.283,8.218,β-60ms,7.6e-21,64000000000000000000000
Zr110,109.95287,-43.901,8.186,β-150ns,2.11e-15,25299999999999999539029213184
Nb81,80.94903,-47.478,8.261,p800ms,4e-22,6400000000000000000000
Nb82,81.94313,-52.974,8.326,β+50ms,6.3e-21,99999999999999991611392
Nb83,82.936705382,-58.958557,8.395201,β+4.1s,1.1e-22,1200000000000000000000
Nb84,83.93357,-61.879,8.426,β+9.5s,3.3e-23,520000000000000000000
Nb85,84.927912447,-67.149123,8.48394,β+20.9s,2.18e-23,235000000000000000000
Nb86,85.925038326,-69.82635,8.510272,β+1.5min,5.2e-24,53900000000000000000
Nb87,86.920361108,-74.18315,8.555305,β+3.75min,2.03e-24,21300000000000000000
Nb88,87.918332163,-76.073101,8.571282,β+14.55min,3.622e-25,5439000000000000000
Nb89,88.913418245,-80.650386,8.617094,β+2.031h,6.24e-26,645000000000000000
Nb90,89.911264845,-82.656265,8.633318,β+14.6h,8.68e-27,88400000000000000
Nb91,90.906996243,-86.632442,8.670836,e681y,2.13e-32,210000000000
Nb92,91.907193888,-86.448337,8.662318,β+3.5e7y,4.17e-37,4150000
Nb93,92.906378058,-87.208278,8.664135,S,0,0
Nb94,93.907283888,-86.364502,8.648852,β-20300y,7.12e-34,6940000000
Nb95,94.906835792,-86.781901,8.647166,β-34.991d,1.5091e-28,1454800000000000
Nb96,95.908100647,-85.603696,8.628895,β-23.350h,5.428e-27,51760000000000000
Nb97,96.908098556,-85.605644,8.623167,β-1.203h,1.05e-25,995900000000000000
Nb98,97.910328412,-83.528547,8.596341,β-2.86s,1.6e-22,1490000000000000000000
Nb99,98.911618375,-82.326954,8.5789,β-15s,3e-23,280000000000000000000
Nb100,99.914181619,-79.939307,8.549948,β-1.5s,3e-22,2700000000000000000000
Nb101,100.915252025,-78.942231,8.535337,β-7.1s,6.4e-23,600000000000000000000
Nb102,101.918037614,-76.347471,8.505349,β-1.3s,3.5e-22,3100000000000000000000
Nb103,102.919143842,-75.317027,8.491131,β-1.5s,3e-22,2700000000000000000000
Nb104,103.922464701,-72.223666,8.45735,β-4.9s,9.3e-23,820000000000000000000
Nb105,104.923936545,-70.852653,8.440617,β-2.95s,1.55e-22,1350000000000000000000
Nb106,105.92797,-67.096,8.402,β-930ms,3.4e-22,4240000000000000000000
Nb107,106.93031,-64.916,8.378,β-330ms,9.58e-22,11800000000000000000000
Nb108,107.93484,-60.696,8.336,β-193ms,2.36e-21,20099999999999998951424
Nb109,108.93763,-58.097,8.311,β-190ms,2.4e-21,20199999999999997902848
Nb110,109.94244,-53.617,8.267,β-170ms,2.68e-21,22400000000000000000000
Nb111,110.94565,-50.627,8.239,β-80ms,5.7e-21,44999999999999997902848
Nb112,111.95083,-45.802,8.193,β-150ns,2.11e-15,24899999999999998764056051712
Nb113,112.9547,-42.197,8.161,β-30ms,1.5e-20,120000000000000000000000
Mo83,82.94874,-47.748,8.251,β+6ms,5e-20,799999999999999932891136
Mo84,83.94009,-55.806,8.344,β+3.7s,8.5e-23,1300000000000000000000
Mo85,84.93655,-59.103,8.38,β+3.2s,1.4e-22,1500000000000000000000
Mo86,85.930695904,-64.55635,8.439896,β+19.6s,2.33e-23,248000000000000000000
Mo87,86.927326502,-67.694927,8.471735,β+14.02s,2.255e-23,342500000000000000000
Mo88,87.921953241,-72.700088,8.524062,β+8.00min,9.5e-25,9930000000000000000
Mo89,88.919480009,-75.003889,8.54486,β+2.12min,2.5e-24,37100000000000000000
Mo90,89.913936896,-80.167265,8.596969,β+5.6h,2.28e-26,232000000000000000
Mo91,90.911750194,-82.204165,8.613577,β+15.49min,4.909e-25,4940000000000000000
Mo92,91.906810991,-86.805003,8.657692,S,0,0
Mo93,92.90681261,-86.803495,8.65137,e4100y,2.5e-33,36000000000
Mo94,93.905088269,-88.409708,8.662287,S,0,0
Mo95,94.905842129,-87.707492,8.648674,S,0,0
Mo96,95.904679477,-88.790496,8.653941,S,0,0
Mo97,96.906021465,-87.540442,8.635048,S,0,0
Mo98,97.905408169,-88.111723,8.635125,S,0,0
Mo99,98.90771187,-85.96584,8.607754,β-2.748d,1.922e-27,17780000000000000
Mo100,99.907477336,-86.184307,8.604575,β-7.3e18y,1.4e-48,1.8e-05
Mo101,100.910347001,-83.511231,8.572829,β-14.61min,5.205e-25,4718000000000000000
Mo102,101.91029736,-83.557471,8.568365,β-11.3min,6.73e-25,6040000000000000000
Mo103,102.913207142,-80.847027,8.537225,β-1.13min,6.76e-24,60100000000000000000
Mo104,103.913763625,-80.328666,8.52776,β-1.0min,7.6e-24,67000000000000000000
Mo105,104.91697461,-77.337653,8.494928,β-35.6s,1.28e-23,112000000000000000000
Mo106,105.918136802,-76.255078,8.480718,β-8.73s,5.23e-23,451000000000000000000
Mo107,106.921692604,-72.942869,8.445937,β-3.5s,1.3e-22,1100000000000000000000
Mo108,107.923453,-71.303,8.427,β-1.09s,4.19e-22,3550000000000000000000
Mo109,108.92781,-67.245,8.387,β-530ms,8.61e-22,7230000000000000524288
Mo110,109.92973,-65.456,8.368,β-270ms,1.17e-21,14099999999999998951424
Mo111,110.93441,-61.097,8.326,β-200ms,2.28e-21,18800000000000000000000
Mo112,111.93684,-58.833,8.303,β-150ns,2.11e-15,24899999999999998764056051712
Mo113,112.94188,-54.138,8.26,β-100ms,4.56e-21,36999999999999997902848
Mo114,113.94492,-51.307,8.233,β-80ms,5.7e-21,44000000000000000000000
Mo115,114.95029,-46.305,8.188,β-60ms,7.6e-21,60000000000000000000000
Tc85,84.94883,-47.665,8.237,p110ns,4.15e-15,44600000000000000647600537600
Tc86,85.94288,-53.207,8.299,β+55ms,8.3e-21,89000000000000006291456
Tc87,86.93653,-59.122,8.364,β+2.18s,2.09e-22,2200000000000000000000
Tc88,87.932678,-62.71,8.402,β+5.7s,8e-23,820000000000000000000
Tc89,88.927167,-67.844,8.456,β+12.8s,3.56e-23,366000000000000000000
Tc90,89.923556564,-71.206603,8.488714,β+8.7s,5.2e-23,520000000000000000000
Tc91,90.918427639,-75.984165,8.536628,β+3.13min,2.42e-24,24400000000000000000
Tc92,91.915260166,-78.934648,8.56364,β+4.25min,1.79e-24,17800000000000000000
Tc93,92.910248984,-83.602533,8.608539,β+2.8h,4.61e-26,453000000000000000
Tc94,93.909657002,-84.153961,8.60869,β+4.89h,2.6e-26,252000000000000000
Tc95,94.907657084,-86.016873,8.622643,β+20h,6.3e-27,63000000000000000
Tc96,95.907871383,-85.817254,8.614821,β+4.3d,1.23e-27,11800000000000000
Tc97,96.906365358,-87.220108,8.62368,e4.21e6y,2.38e-36,32400000
Tc98,97.907215966,-86.427771,8.609959,β-4.1e6y,2.4e-36,32000000
Tc99,98.906254747,-87.323141,8.613562,β-211000y,4.75e-35,634000000
Tc100,99.90765778,-86.016224,8.59507,β-15.46s,2.045e-23,270300000000000000000
Tc101,100.907314659,-86.33584,8.593049,β-14.22min,5.347e-25,4848000000000000000
Tc102,101.909215019,-84.565665,8.570579,β-5.28s,8.64e-23,776000000000000000000
Tc103,102.909181351,-84.597027,8.566037,β-54.2s,8.42e-24,74800000000000000000
Tc104,103.911447454,-82.486166,8.540983,β-18min,4.16e-25,3668000000000000000
Tc105,104.911660566,-82.287653,8.534619,β-7.67min,1e-24,8700000000000000000
Tc106,105.914357927,-79.775078,8.506545,β-35.6s,1.28e-23,111000000000000000000
Tc107,106.915079572,-79.102869,8.496195,β-21.2s,2.15e-23,184000000000000000000
Tc108,107.918461226,-75.952879,8.463095,β-5.17s,8.82e-23,748000000000000000000
Tc109,108.919982665,-74.535668,8.446498,β-860ms,5.31e-22,4460000000000000000000
Tc110,109.923820483,-70.960763,8.410589,β-920ms,4.96e-22,4120000000000000000000
Tc111,110.92569283,-69.216683,8.39182,β-290ms,1.57e-21,13000000000000000000000
Tc112,111.929146493,-65.999617,8.360234,β-290ms,1.57e-21,12899999999999998951424
Tc113,112.93159,-63.724,8.338,β-170ms,2.68e-21,21799999999999997902848
Tc114,113.93588,-59.727,8.3,β-150ms,3.04e-21,24499999999999998951424
Tc115,114.93869,-57.11,8.275,β-72ms,4.3e-21,49999999999999995805696
Tc116,115.94337,-52.751,8.237,β-90ms,5.1e-21,40000000000000000000000
Tc117,116.94648,-49.854,8.21,β-40ms,1.1e-20,89000000000000006291456
Tc118,117.95148,-45.196,8.169,β-30ms,1.5e-20,120000000000000000000000
Ru87,86.94918,-47.339,8.22,β+1.5µs,2.1e-16,3200000000000000152471339008
Ru88,87.94026,-55.647,8.313,β+1.2s,2.6e-22,4000000000000000000000
Ru89,88.93611,-59.513,8.354,β+1.5s,2.1e-22,3100000000000000000000
Ru90,89.92989,-65.307,8.415,β+11.7s,2.7e-23,397000000000000000000
Ru91,90.926292,-68.658,8.448,β+7.9s,4e-23,580000000000000000000
Ru92,91.92012,-74.408,8.506,β+3.65min,2.08e-24,20700000000000000000
Ru93,92.917052034,-77.265533,8.531987,β+59.7s,7.64e-24,75300000000000000000
Ru94,93.911359711,-82.567898,8.583494,β+51.83min,1.47e-25,1431000000000000000
Ru95,94.910412929,-83.449819,8.587386,β+1.643h,7.713e-26,743600000000000000
Ru96,95.907597835,-86.072062,8.609326,S,0,0
Ru97,96.9075547,-86.112242,8.604193,β+2.9d,1.8e-27,17000000000000000
Ru98,97.905287132,-88.224469,8.620309,S,0,0
Ru99,98.905939302,-87.616977,8.608627,S,0,0
Ru100,99.904219476,-89.218984,8.619274,S,0,0
Ru101,100.905582087,-87.94972,8.601282,S,0,0
Ru102,101.904349312,-89.098043,8.607344,S,0,0
Ru103,102.906323847,-87.258775,8.584283,β-39.26d,1.345e-28,1196000000000000
Ru104,103.905432701,-88.088872,8.587333,S,0,0
Ru105,104.907752866,-85.927653,8.561835,β-4.4h,2.85e-26,249000000000000000
Ru106,105.907329433,-86.322078,8.560929,β-1.018y,9.844e-30,122700000000000
Ru107,106.909905089,-83.922869,8.53393,β-3.75min,2.03e-24,17300000000000000000
Ru108,107.910173465,-83.672879,8.527332,β-4.55min,1.67e-24,14200000000000000000
Ru109,108.913203233,-80.850668,8.497257,β-34.5s,1.32e-23,111000000000000000000
Ru110,109.914136041,-79.981763,8.485485,β-11.6s,3.93e-23,328000000000000000000
Ru111,110.917696,-76.665683,8.45188,β-2.12s,2.15e-22,1770000000000000000000
Ru112,111.918965,-75.483617,8.437928,β-1.75s,2.61e-22,2140000000000000000000
Ru113,112.922487194,-72.202714,8.405649,β-800ms,5.7e-22,4640000000000000000000
Ru114,113.924281,-70.532,8.388,β-520ms,6.08e-22,7049999999999999475712
Ru115,114.928686173,-66.428402,8.349623,β-740ms,6.17e-22,4900000000000000000000
Ru116,115.93081,-64.45,8.33,β-400ms,1.14e-21,9000000000000000000000
Ru117,116.93558,-60.007,8.289,β-300ms,1.52e-21,11900000000000001048576
Ru118,117.93782,-57.92,8.27,β-123ms,2.57e-21,28800000000000000000000
Ru119,118.94284,-53.244,8.229,β-150ns,2.11e-15,23399999999999999156441579520
Ru120,119.94531,-50.943,8.209,β-150ns,2.11e-15,23200000000000000967978254336
Rh89,88.948837,-47.658,8.21,β+1.5µs,2.1e-16,3099999999999999958728048640
Rh90,89.94287,-53.216,8.271,β+12ms,2.6e-20,390000000000000004194304
Rh91,90.93655,-59.103,8.334,β+1.47s,2.15e-22,3120000000000000000000
Rh92,91.93198,-63.36,8.377,β+500ms,6.3e-22,9100000000000000000000
Rh93,92.92574,-69.173,8.438,β+11.9s,2.66e-23,377000000000000000000
Rh94,93.921698,-72.938,8.473,β+1.17min,6.46e-24,62900000000000000000
Rh95,94.91589874,-78.339819,8.525362,β+5.02min,1.51e-24,14600000000000000000
Rh96,95.914460631,-79.679409,8.534586,β+9.90min,5.32e-25,7330000000000000000
Rh97,96.911336797,-82.589242,8.559808,β+30.67min,2.48e-25,2336000000000000000
Rh98,97.910708158,-83.174815,8.560799,β+8.72min,8.72e-25,8150000000000000000
Rh99,98.908132104,-85.574394,8.580093,β+16.1d,3.28e-28,3030000000000000
Rh100,99.90812155,-85.584225,8.575103,β+20.8h,6.09e-27,55800000000000000
Rh101,100.906163625,-87.408021,8.588173,e3.2y,3e-30,40000000000000
Rh102,101.906843196,-86.775004,8.5769,β+207d,2.55e-29,229000000000000
Rh103,102.905504292,-88.022185,8.5841,S,0,0
Rh104,103.906655518,-86.949825,8.568858,β-42.3s,1.08e-23,95000000000000000000
Rh105,104.905693821,-87.845641,8.572651,β-1.473d,3.584e-27,31270000000000000
Rh106,105.907287135,-86.361478,8.55392,β-30.07s,1.052e-23,131100000000000000000
Rh107,106.906748423,-86.863285,8.554099,β-22min,3.5e-25,2996000000000000000
Rh108,107.908728018,-85.019304,8.532555,β-16.8s,2.72e-23,231000000000000000000
Rh109,108.908737289,-85.010668,8.528244,β-1.3min,5.7e-24,46100000000000000000
Rh110,109.911136411,-82.775901,8.503774,β-28.5s,1.6e-23,133000000000000000000
Rh111,110.911585913,-82.357192,8.496106,β-11s,4.2e-23,340000000000000000000
Rh112,111.914394159,-79.741327,8.468958,β-3.4s,1.3e-22,1100000000000000000000
Rh113,112.915530627,-78.682714,8.45607,β-2.8s,1.6e-22,1300000000000000000000
Rh114,113.918806,-75.631725,8.425932,β-1.85s,2.47e-22,1980000000000000000000
Rh115,114.920334,-74.208402,8.410472,β-990ms,4.61e-22,3660000000000000000000
Rh116,115.924062,-70.735792,8.377612,β-680ms,6.71e-22,5300000000000000000000
Rh117,116.92598,-68.949,8.36,β-440ms,1.04e-21,8110000000000000524288
Rh118,117.93007,-65.139,8.325,β-266ms,1.19e-21,13299999999999998951424
Rh119,118.93211,-63.239,8.306,β-150ns,2.11e-15,23399999999999999156441579520
Rh120,119.93641,-59.234,8.271,β-136ms,2.33e-21,25600000000000000000000
Rh121,120.93872,-57.082,8.251,β-151ms,2.09e-21,22899999999999998951424
Rh122,121.94321,-52.9,8.216,β-300ns,1.05e-15,11400000000000000096502546432
Pd91,90.94911,-47.403,8.198,β+1µs,3e-16,4999999999999999791559868416
Pd92,91.94042,-55.498,8.284,β+700ms,4.5e-22,6500000000000000000000
Pd93,92.93591,-59.699,8.326,β+1.3s,2.4e-22,3500000000000000000000
Pd94,93.92877,-66.35,8.394,β+9.0s,5.1e-23,490000000000000000000
Pd95,94.92469,-70.151,8.431,β+10s,4.6e-23,450000000000000000000
Pd96,95.918164359,-76.229409,8.490499,β+2.03min,3.74e-24,35700000000000000000
Pd97,96.916479073,-77.799242,8.502361,β+3.10min,1.7e-24,23200000000000000000
Pd98,97.912720902,-81.299957,8.533685,β+17.67min,4.3e-25,4020000000000000000
Pd99,98.911767833,-82.187735,8.537982,β+21.3min,2.46e-25,3290000000000000000
Pd100,99.908505886,-85.226218,8.5637,e3.63d,1.45e-27,13300000000000000
Pd101,100.908289242,-85.428021,8.560823,β+8.47h,1.5e-26,140000000000000000
Pd102,101.905608544,-87.925075,8.580505,S,0,0
Pd103,102.906087307,-87.47911,8.571231,e16.99d,3.1078e-28,2763100000000000
Pd104,103.904035834,-89.390045,8.584799,S,0,0
Pd105,104.90508492,-88.412828,8.570602,S,0,0
Pd106,105.903485715,-89.902478,8.579945,S,0,0
Pd107,106.905133481,-88.367594,8.560847,β-6.3e6y,1.5e-36,19000000
Pd108,107.903891701,-89.524304,8.567024,S,0,0
Pd109,108.905950451,-87.606591,8.544883,β-13.7012h,9.2498e-27,77710000000000000
Pd110,109.905153254,-88.349175,8.547328,S,0,0
Pd111,110.907670734,-86.004158,8.521914,β-23min,3.25e-25,2675000000000000000
Pd112,111.907314058,-86.336399,8.520857,β-21.031h,6.026e-27,49280000000000000
Pd113,112.910152908,-83.692028,8.493477,β-1.6min,4.9e-24,41000000000000000000
Pd114,113.910362638,-83.496665,8.48806,β-2.42min,3.14e-24,25300000000000000000
Pd115,114.913683824,-80.403,8.457535,β-25s,1.8e-23,150000000000000000000
Pd116,115.914158662,-79.960691,8.450393,β-11.8s,3.87e-23,306000000000000000000
Pd117,116.917841338,-76.530301,8.417833,β-4.2s,1.1e-22,830000000000000000000
Pd118,117.9189843,-75.465639,8.405874,β-1.9s,2.4e-22,1900000000000000000000
Pd119,118.92311,-71.623,8.371,β-920ms,4.96e-22,3810000000000000000000
Pd120,119.924691878,-70.149064,8.355993,β-500ms,9.12e-22,6960000000000000000000
Pd121,120.92887,-66.257,8.321,β-150ns,2.11e-15,22999999999999998381468418048
Pd122,121.93055,-64.692,8.306,β-175ms,1.81e-21,19600000000000000000000
Pd123,122.93493,-60.612,8.271,β-174ms,2.11e-15,19500000000000001048576
Pd124,123.93688,-58.796,8.255,β-38ms,8.3e-21,89000000000000006291456
Ag93,92.94978,-46.78,8.18,p1.5µs,2.1e-16,2999999999999999764984758272
Ag94,93.94278,-53.3,8.247,β+26ms,1.2e-20,169999999999999995805696
Ag95,94.93548,-60.1,8.317,β+2.0s,1.6e-22,2200000000000000000000
Ag96,95.93068,-64.571,8.361,β+4.45s,1.03e-22,978000000000000000000
Ag97,96.923972412,-70.819242,8.422337,β+25.9s,1.22e-23,166000000000000000000
Ag98,97.921566201,-73.060614,8.441627,β+47.5s,9.61e-24,89800000000000000000
Ag99,98.917597178,-76.757735,8.475231,β+2.07min,3.68e-24,34000000000000000000
